om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
656775,2020,08,14,2020-08-14,18:05:00,3,KS,20,0,1.00,0,0,0,0,37.2700,-101.7800,37.2700,-101.7800,0,0,0,0,0,129,0,0,0
656776,2020,08,14,2020-08-14,18:25:00,3,KS,20,0,1.50,0,0,0,0,37.1500,-102.0100,37.1500,-102.0100,0,0,0,0,0,129,0,0,0
656777,2020,08,14,2020-08-14,18:30:00,3,NE,31,0,1.00,0,0,0,0,40.0300,-98.0700,40.0300,-98.0700,0,0,0,0,0,129,0,0,0
656778,2020,08,14,2020-08-14,18:40:00,3,KS,20,0,1.00,0,0,0,0,39.9466,-97.9777,39.9466,-97.9777,0,0,0,0,0,89,0,0,0
656779,2020,08,14,2020-08-14,18:45:00,3,KS,20,0,4.00,0,0,1000000,25000000,39.7900,-98.2100,39.6600,-98.1094,0,0,0,0,0,89,0,0,0
656780,2020,08,14,2020-08-14,19:08:00,3,MN,27,0,1.00,0,0,0,0,45.2100,-93.3400,45.2100,-93.3400,0,0,0,0,0,3,0,0,0
656781,2020,08,14,2020-08-14,19:27:00,3,MN,27,0,1.00,0,0,0,0,44.8800,-93.2500,44.8800,-93.2500,0,0,0,0,0,53,0,0,0
656782,2020,08,14,2020-08-14,19:31:00,3,KS,20,0,1.00,0,0,0,0,39.3107,-98.7803,39.3107,-98.7803,0,0,0,0,0,141,0,0,0
656783,2020,08,14,2020-08-14,19:50:00,3,KS,20,0,1.50,0,0,0,0,39.5200,-98.4300,39.5200,-98.4300,0,0,0,0,0,123,0,0,0
656784,2020,08,14,2020-08-14,19:55:00,3,OK,40,0,1.50,0,0,0,0,36.5900,-101.6200,36.5900,-101.6200,0,0,0,0,0,139,0,0,0
656785,2020,08,14,2020-08-14,20:17:00,3,KS,20,0,1.75,0,0,25000,125000,39.2997,-98.7000,39.2997,-98.7000,0,0,0,0,0,141,0,0,0
656786,2020,08,14,2020-08-14,21:37:00,3,KS,20,0,1.00,0,0,0,0,38.8600,-98.7100,38.8600,-98.7100,0,0,0,0,0,167,0,0,0
656787,2020,08,14,2020-08-14,21:55:00,3,KS,20,0,1.00,0,0,0,0,38.7800,-98.6700,38.7800,-98.6700,0,0,0,0,0,167,0,0,0
656788,2020,08,14,2020-08-14,22:10:00,3,KS,20,0,1.50,0,0,0,0,38.7800,-99.6200,38.7800,-99.6200,0,0,0,0,0,195,0,0,0
656789,2020,08,14,2020-08-14,22:15:00,3,KS,20,0,1.25,0,0,0,0,38.6200,-98.6500,38.6200,-98.6500,0,0,0,0,0,9,0,0,0
656790,2020,08,14,2020-08-14,22:30:00,3,KS,20,0,0.88,0,0,0,0,38.8900,-99.3300,38.8900,-99.3300,0,0,0,0,0,51,0,0,0
656791,2020,08,14,2020-08-14,22:34:00,3,WI,55,0,0.75,0,0,0,0,44.9100,-90.3200,44.9100,-90.3200,0,0,0,0,0,19,0,0,0
656792,2020,08,14,2020-08-14,22:34:00,3,WI,55,0,0.75,0,0,0,0,44.9500,-90.3300,44.9500,-90.3300,0,0,0,0,0,19,0,0,0
656793,2020,08,14,2020-08-14,22:55:00,3,KS,20,0,3.00,0,0,0,0,38.6400,-99.7400,38.6400,-99.7400,0,0,0,0,0,135,0,0,0
656794,2020,08,14,2020-08-14,23:26:00,3,WI,55,0,0.75,0,0,0,0,43.9000,-91.1000,43.9000,-91.1000,0,0,0,0,0,63,0,0,0
656795,2020,08,14,2020-08-14,23:30:00,3,WI,55,0,0.75,0,0,0,0,43.9000,-91.0600,43.9000,-91.0600,0,0,0,0,0,63,0,0,0
656796,2020,08,14,2020-08-14,23:40:00,3,WI,55,0,0.75,0,0,0,0,43.8600,-90.8300,43.8600,-90.8300,0,0,0,0,0,81,0,0,0
656797,2020,08,14,2020-08-14,23:40:00,3,WI,55,0,1.00,0,0,5000,0,43.9900,-90.8100,43.9900,-90.8100,0,0,0,0,0,81,0,0,0
656798,2020,08,14,2020-08-14,23:46:00,3,KS,20,0,1.75,0,0,0,0,38.6400,-100.1000,38.6400,-100.1000,0,0,0,0,0,135,0,0,0
656799,2020,08,15,2020-08-15,05:54:00,3,MO,29,0,1.25,0,0,0,0,39.2100,-93.5300,39.2100,-93.5300,0,0,0,0,0,107,0,0,0
656800,2020,08,15,2020-08-15,06:01:00,3,MO,29,0,1.50,0,0,0,0,39.2100,-93.5100,39.2100,-93.5100,0,0,0,0,0,107,0,0,0
656801,2020,08,15,2020-08-15,08:00:00,3,MO,29,0,1.00,0,0,0,0,38.3500,-93.7600,38.3500,-93.7600,0,0,0,0,0,83,0,0,0
656802,2020,08,15,2020-08-15,13:32:00,3,NE,31,0,1.25,0,0,0,0,42.6400,-102.7400,42.6400,-102.7400,0,0,0,0,0,161,0,0,0
656803,2020,08,15,2020-08-15,14:10:00,3,MI,26,0,1.00,0,0,0,0,42.2500,-85.5100,42.2500,-85.5100,0,0,0,0,0,77,0,0,0
656804,2020,08,15,2020-08-15,14:21:00,3,NE,31,0,1.00,0,0,0,0,42.6800,-102.7800,42.6800,-102.7800,0,0,0,0,0,45,0,0,0
656805,2020,08,15,2020-08-15,15:25:00,3,KS,20,0,1.75,0,0,0,0,37.1800,-94.6200,37.1800,-94.6200,0,0,0,0,0,21,0,0,0
656806,2020,08,15,2020-08-15,15:29:00,3,NE,31,0,2.75,0,0,0,0,42.3600,-103.0200,42.3600,-103.0200,0,0,0,0,0,13,0,0,0
656807,2020,08,15,2020-08-15,15:34:00,3,KS,20,0,1.25,0,0,0,0,37.1400,-94.7300,37.1400,-94.7300,0,0,0,0,0,21,0,0,0
656808,2020,08,15,2020-08-15,15:35:00,3,NE,31,0,3.25,0,0,0,0,42.3500,-103.0300,42.3500,-103.0300,0,0,0,0,0,13,0,0,0
656809,2020,08,15,2020-08-15,15:36:00,3,TX,48,0,1.75,0,0,0,0,35.3500,-101.3500,35.3500,-101.3500,0,0,0,0,0,65,0,0,0
656810,2020,08,15,2020-08-15,15:47:00,3,KS,20,0,1.25,0,0,0,0,37.0900,-94.7000,37.0900,-94.7000,0,0,0,0,0,21,0,0,0
656811,2020,08,15,2020-08-15,15:50:00,3,KS,20,0,2.50,0,0,0,0,37.0900,-94.7200,37.0900,-94.7200,0,0,0,0,0,21,0,0,0
656812,2020,08,15,2020-08-15,15:53:00,3,CO,08,0,1.00,0,0,0,0,39.0100,-104.7900,39.0100,-104.7900,0,0,0,0,0,41,0,0,0
656813,2020,08,15,2020-08-15,15:57:00,3,KS,20,0,1.00,0,0,0,0,37.0700,-94.6400,37.0700,-94.6400,0,0,0,0,0,21,0,0,0
656814,2020,08,15,2020-08-15,16:05:00,3,CO,08,0,1.00,0,0,0,0,39.0200,-104.8100,39.0200,-104.8100,0,0,0,0,0,41,0,0,0
656815,2020,08,15,2020-08-15,16:11:00,3,CO,08,0,1.25,0,0,0,0,38.9400,-104.7000,38.9400,-104.7000,0,0,0,0,0,41,0,0,0
656816,2020,08,15,2020-08-15,16:13:00,3,CO,08,0,1.00,0,0,0,0,38.9600,-104.7200,38.9600,-104.7200,0,0,0,0,0,41,0,0,0
656817,2020,08,15,2020-08-15,16:14:00,3,CO,08,0,1.00,0,0,0,0,38.9000,-104.7700,38.9000,-104.7700,0,0,0,0,0,41,0,0,0
656818,2020,08,15,2020-08-15,16:18:00,3,CO,08,0,1.00,0,0,0,0,38.9500,-104.7000,38.9500,-104.7000,0,0,0,0,0,41,0,0,0
656819,2020,08,15,2020-08-15,16:20:00,3,KS,20,0,2.50,0,0,15000,0,37.1400,-94.8900,37.1400,-94.8900,0,0,0,0,0,21,0,0,0
656820,2020,08,15,2020-08-15,16:23:00,3,KS,20,0,1.75,0,0,0,0,37.1200,-94.8300,37.1200,-94.8300,0,0,0,0,0,21,0,0,0
656821,2020,08,15,2020-08-15,16:25:00,3,KS,20,0,1.00,0,0,0,0,37.0300,-94.8300,37.0300,-94.8300,0,0,0,0,0,21,0,0,0
656822,2020,08,15,2020-08-15,16:48:00,3,KS,20,0,1.75,0,0,0,0,37.0900,-94.7600,37.0900,-94.7600,0,0,0,0,0,21,0,0,0
656823,2020,08,15,2020-08-15,16:50:00,3,CO,08,0,1.75,0,0,0,0,38.8300,-104.7000,38.8300,-104.7000,0,0,0,0,0,41,0,0,0
656824,2020,08,15,2020-08-15,16:50:00,3,CO,08,0,1.75,0,0,0,0,38.8300,-104.7000,38.8300,-104.7000,0,0,0,0,0,41,0,0,0
656825,2020,08,15,2020-08-15,16:52:00,3,OK,40,0,1.25,0,0,10000,0,36.9500,-94.8162,36.9500,-94.8162,0,0,0,0,0,115,0,0,0
656826,2020,08,15,2020-08-15,16:52:00,3,CO,08,0,1.25,0,0,0,0,38.8600,-104.7000,38.8600,-104.7000,0,0,0,0,0,41,0,0,0
656827,2020,08,15,2020-08-15,17:01:00,3,CO,08,0,2.00,0,0,0,0,38.8100,-104.6900,38.8100,-104.6900,0,0,0,0,0,41,0,0,0
656828,2020,08,15,2020-08-15,17:06:00,3,CO,08,0,1.50,0,0,0,0,38.8200,-104.7000,38.8200,-104.7000,0,0,0,0,0,41,0,0,0
656829,2020,08,15,2020-08-15,17:08:00,3,CO,08,0,1.25,0,0,0,0,38.7800,-104.6500,38.7800,-104.6500,0,0,0,0,0,41,0,0,0
656830,2020,08,15,2020-08-15,17:15:00,3,CO,08,0,1.25,0,0,0,0,40.1800,-103.2800,40.1800,-103.2800,0,0,0,0,0,121,0,0,0
656831,2020,08,15,2020-08-15,17:17:00,3,NY,36,0,0.75,0,0,0,0,42.9300,-78.7500,42.9300,-78.7500,0,0,0,0,0,29,0,0,0
656832,2020,08,15,2020-08-15,17:36:00,3,CO,08,0,2.00,0,0,0,0,40.1200,-103.2800,40.1200,-103.2800,0,0,0,0,0,121,0,0,0
656833,2020,08,15,2020-08-15,17:40:00,3,CO,08,0,2.50,0,0,0,0,40.0800,-103.3300,40.0800,-103.3300,0,0,0,0,0,121,0,0,0
656834,2020,08,15,2020-08-15,17:47:00,3,CO,08,0,2.00,0,0,0,0,40.1800,-103.3300,40.1800,-103.3300,0,0,0,0,0,121,0,0,0
656835,2020,08,15,2020-08-15,17:53:00,3,CO,08,0,1.50,0,0,0,0,39.2200,-103.6200,39.2200,-103.6200,0,0,0,0,0,73,0,0,0
656836,2020,08,15,2020-08-15,18:01:00,3,MI,26,0,1.00,0,0,0,0,42.7700,-82.5500,42.7700,-82.5500,0,0,0,0,0,147,0,0,0
656837,2020,08,15,2020-08-15,18:04:00,3,OK,40,0,1.00,0,0,0,0,36.6500,-95.1500,36.6500,-95.1500,0,0,0,0,0,35,0,0,0
656838,2020,08,15,2020-08-15,18:10:00,3,CO,08,0,0.75,0,0,0,0,39.2959,-103.0642,39.2959,-103.0642,0,0,0,0,0,63,0,0,0
656839,2020,08,15,2020-08-15,18:10:00,3,OK,40,0,1.75,0,0,25000,0,36.6705,-95.1755,36.6705,-95.1755,0,0,0,0,0,35,0,0,0
656840,2020,08,15,2020-08-15,18:10:00,3,OK,40,0,2.75,0,0,25000,0,36.7012,-95.2138,36.7012,-95.2138,0,0,0,0,0,35,0,0,0
656841,2020,08,15,2020-08-15,18:10:00,3,CO,08,0,1.75,0,0,0,0,39.3242,-103.1206,39.3242,-103.1206,0,0,0,0,0,63,0,0,0
656842,2020,08,15,2020-08-15,18:15:00,3,CO,08,0,1.75,0,0,0,0,39.3420,-103.0826,39.3420,-103.0826,0,0,0,0,0,63,0,0,0
656843,2020,08,15,2020-08-15,18:30:00,3,CO,08,0,1.00,0,0,0,0,39.3457,-102.9111,39.3457,-102.9111,0,0,0,0,0,63,0,0,0
656844,2020,08,15,2020-08-15,19:01:00,3,CO,08,0,1.00,0,0,0,0,39.4500,-103.3600,39.4500,-103.3600,0,0,0,0,0,73,0,0,0
656845,2020,08,15,2020-08-15,19:10:00,3,OK,40,0,1.00,0,0,0,0,36.6554,-95.8635,36.6554,-95.8635,0,0,0,0,0,147,0,0,0
656846,2020,08,15,2020-08-15,19:18:00,3,LA,22,0,1.00,0,0,0,0,31.1200,-93.3000,31.1200,-93.3000,0,0,0,0,0,115,0,0,0
656847,2020,08,15,2020-08-15,19:27:00,3,OK,40,0,1.00,0,0,0,0,36.6000,-95.9259,36.6000,-95.9259,0,0,0,0,0,147,0,0,0
656848,2020,08,15,2020-08-15,19:48:00,3,CO,08,0,1.75,0,0,0,0,39.2800,-103.4300,39.2800,-103.4300,0,0,0,0,0,73,0,0,0
656849,2020,08,15,2020-08-15,20:00:00,3,CO,08,0,1.50,0,0,0,0,39.2200,-103.4600,39.2200,-103.4600,0,0,0,0,0,73,0,0,0
656850,2020,08,16,2020-08-16,13:25:00,3,TX,48,0,0.88,0,0,0,0,35.6900,-100.6400,35.6900,-100.6400,0,0,0,0,0,393,0,0,0
656851,2020,08,16,2020-08-16,14:00:00,3,TX,48,0,1.75,0,0,0,0,35.2300,-100.6000,35.2300,-100.6000,0,0,0,0,0,179,0,0,0
656852,2020,08,16,2020-08-16,14:02:00,3,OK,40,0,1.00,0,0,0,0,34.9000,-97.5300,34.9000,-97.5300,0,0,0,0,0,87,0,0,0
656853,2020,08,16,2020-08-16,14:14:00,3,NE,31,0,1.75,0,0,0,0,40.6300,-100.8600,40.6300,-100.8600,0,0,0,0,0,85,0,0,0
656854,2020,08,16,2020-08-16,14:16:00,3,NE,31,0,1.25,0,0,0,0,40.3700,-101.4400,40.3700,-101.4400,0,0,0,0,0,29,0,0,0
656855,2020,08,16,2020-08-16,14:18:00,3,CO,08,0,1.50,0,0,0,0,39.7009,-102.4065,39.7264,-102.4449,0,0,0,0,0,125,0,0,0
656856,2020,08,16,2020-08-16,14:26:00,3,NE,31,0,1.00,0,0,0,0,40.3209,-101.4703,40.3209,-101.4703,0,0,0,0,0,57,0,0,0
656857,2020,08,16,2020-08-16,14:26:00,3,NE,31,0,1.00,0,0,0,0,40.5000,-101.0200,40.5000,-101.0200,0,0,0,0,0,85,0,0,0
656858,2020,08,16,2020-08-16,14:30:00,3,NE,31,0,1.75,0,0,0,0,40.2954,-101.4566,40.2954,-101.4566,0,0,0,0,0,57,0,0,0
656859,2020,08,16,2020-08-16,14:40:00,3,NE,31,0,1.00,0,0,0,0,41.4700,-96.8200,41.4700,-96.8200,0,0,0,0,0,53,0,0,0
656860,2020,08,16,2020-08-16,14:41:00,3,OK,40,0,1.00,0,0,0,0,34.8100,-97.2600,34.8100,-97.2600,0,0,0,0,0,49,0,0,0
656861,2020,08,16,2020-08-16,14:45:00,3,NE,31,0,1.00,0,0,0,0,41.7100,-96.7900,41.7100,-96.7900,0,0,0,0,0,53,0,0,0
656862,2020,08,16,2020-08-16,14:45:00,3,NE,31,0,2.50,0,0,0,0,40.3206,-101.4705,40.3206,-101.4705,0,0,0,0,0,57,0,0,0
656863,2020,08,16,2020-08-16,14:45:00,3,NE,31,0,0.88,0,0,0,0,40.2200,-101.4360,40.2200,-101.4360,0,0,0,0,0,57,0,0,0
656864,2020,08,16,2020-08-16,14:48:00,3,CO,08,0,1.50,0,0,0,0,39.6718,-102.4915,39.6718,-102.4915,0,0,0,0,0,125,0,0,0
656865,2020,08,16,2020-08-16,14:48:00,3,NE,31,0,1.50,0,0,0,0,40.4800,-100.9100,40.4800,-100.9100,0,0,0,0,0,85,0,0,0
656866,2020,08,16,2020-08-16,14:50:00,3,NE,31,0,0.75,0,0,0,0,40.1700,-101.1480,40.1700,-101.1480,0,0,0,0,0,87,0,0,0
656867,2020,08,16,2020-08-16,14:55:00,3,TX,48,0,1.00,0,0,0,0,33.3001,-95.2462,33.3001,-95.2462,0,0,0,0,0,159,0,0,0
656868,2020,08,16,2020-08-16,14:57:00,3,OK,40,0,1.00,0,0,0,0,34.6300,-97.2100,34.6300,-97.2100,0,0,0,0,0,49,0,0,0
656869,2020,08,16,2020-08-16,14:59:00,3,NE,31,0,2.50,0,0,0,0,40.6600,-100.4400,40.6600,-100.4400,0,0,0,0,0,63,0,0,0
656870,2020,08,16,2020-08-16,15:04:00,3,OK,40,0,1.00,0,0,0,0,34.6200,-97.1600,34.6200,-97.1600,0,0,0,0,0,99,0,0,0
656871,2020,08,16,2020-08-16,15:10:00,3,CO,08,0,2.00,0,0,20000,0,39.6185,-102.5918,39.6185,-102.5918,0,0,0,0,0,125,0,0,0
656872,2020,08,16,2020-08-16,15:13:00,3,TX,48,0,1.25,0,0,0,0,32.8748,-95.4910,32.8748,-95.4910,0,0,0,0,0,499,0,0,0
656873,2020,08,16,2020-08-16,15:14:00,3,CO,08,0,1.50,0,0,0,0,39.6145,-102.5802,39.6145,-102.5802,0,0,0,0,0,125,0,0,0
656874,2020,08,16,2020-08-16,15:24:00,3,OK,40,0,1.00,0,0,0,0,34.3000,-97.1400,34.3000,-97.1400,0,0,0,0,0,19,0,0,0
656875,2020,08,16,2020-08-16,15:25:00,3,OK,40,0,1.75,0,0,0,0,34.1700,-97.1400,34.1700,-97.1400,0,0,0,0,0,19,0,0,0
656876,2020,08,16,2020-08-16,15:30:00,3,CO,08,0,1.75,0,0,0,0,39.5264,-102.5952,39.5264,-102.5952,0,0,0,0,0,63,0,0,0
656877,2020,08,16,2020-08-16,15:30:00,3,NE,31,0,1.00,0,0,0,0,40.0561,-101.0985,40.0561,-101.0985,0,0,0,0,0,87,0,0,0
656878,2020,08,16,2020-08-16,15:36:00,3,NE,31,0,2.50,0,0,0,0,41.2900,-96.6200,41.2900,-96.6200,0,0,0,0,0,155,0,0,0
656879,2020,08,16,2020-08-16,15:38:00,3,NE,31,0,2.00,0,0,0,0,41.3000,-96.6400,41.3000,-96.6400,0,0,0,0,0,155,0,0,0
656880,2020,08,16,2020-08-16,15:38:00,3,CO,08,0,1.00,0,0,0,0,39.4843,-102.5942,39.4843,-102.5942,0,0,0,0,0,63,0,0,0
656881,2020,08,16,2020-08-16,15:42:00,3,OK,40,0,2.00,0,0,0,0,34.2800,-97.1800,34.2800,-97.1800,0,0,0,0,0,19,0,0,0
656882,2020,08,16,2020-08-16,15:45:00,3,TX,48,0,0.75,0,0,0,0,33.1400,-95.6100,33.1400,-95.6100,0,0,0,0,0,223,0,0,0
656883,2020,08,16,2020-08-16,15:47:00,3,OK,40,0,1.00,0,0,0,0,34.0000,-96.7200,34.0000,-96.7200,0,0,0,0,0,95,0,0,0
656884,2020,08,16,2020-08-16,15:53:00,3,OK,40,0,0.88,0,0,0,0,34.2200,-97.4700,34.2200,-97.4700,0,0,0,0,0,19,0,0,0
656885,2020,08,16,2020-08-16,15:55:00,3,NE,31,0,2.50,0,0,0,0,40.0505,-101.5188,40.0505,-101.5188,0,0,0,0,0,57,0,0,0
656886,2020,08,16,2020-08-16,15:56:00,3,OK,40,0,1.00,0,0,0,0,34.1600,-97.4300,34.1600,-97.4300,0,0,0,0,0,19,0,0,0
656887,2020,08,16,2020-08-16,16:00:00,3,NE,31,0,1.00,0,0,0,0,40.2504,-100.3027,40.2504,-100.3027,0,0,0,0,0,145,0,0,0
656888,2020,08,16,2020-08-16,16:00:00,3,CO,08,0,0.75,0,0,0,0,38.7650,-102.8012,38.7650,-102.8012,0,0,0,0,0,17,0,0,0
656889,2020,08,16,2020-08-16,16:00:00,3,NE,31,0,1.75,0,0,0,0,40.2143,-100.3530,40.2143,-100.3530,0,0,0,0,0,145,0,0,0
656890,2020,08,16,2020-08-16,16:02:00,3,NE,31,0,1.00,0,0,0,0,40.2506,-100.6005,40.2506,-100.6005,0,0,0,0,0,145,0,0,0
656891,2020,08,16,2020-08-16,16:02:00,3,NE,31,0,1.75,0,0,0,0,41.2200,-96.6600,41.2200,-96.6600,0,0,0,0,0,155,0,0,0
656892,2020,08,16,2020-08-16,16:02:00,3,OK,40,0,0.75,0,0,0,0,34.3500,-96.9600,34.3500,-96.9600,0,0,0,0,0,99,0,0,0
656893,2020,08,16,2020-08-16,16:05:00,3,NE,31,0,1.75,0,0,0,0,40.1600,-99.6700,40.1600,-99.6700,0,0,0,0,0,65,0,0,0
656894,2020,08,16,2020-08-16,16:05:00,3,NE,31,0,2.50,0,0,0,0,40.0502,-101.4551,40.0502,-101.4551,0,0,0,0,0,57,0,0,0
656895,2020,08,16,2020-08-16,16:13:00,3,CO,08,0,1.75,0,0,0,0,39.3056,-102.5984,39.3056,-102.5984,0,0,0,0,0,63,0,0,0
656896,2020,08,16,2020-08-16,16:15:00,3,NE,31,0,1.50,0,0,0,0,41.4300,-97.1700,41.4300,-97.1700,0,0,0,0,0,37,0,0,0
656897,2020,08,16,2020-08-16,16:15:00,3,TX,48,0,1.00,0,0,0,0,33.4555,-96.3800,33.4555,-96.3800,0,0,0,0,0,181,0,0,0
656898,2020,08,16,2020-08-16,16:31:00,3,TX,48,0,1.00,0,0,0,0,34.5066,-100.4300,34.5066,-100.4300,0,0,0,0,0,191,0,0,0
656899,2020,08,16,2020-08-16,16:35:00,3,OK,40,0,1.00,0,0,0,0,33.9120,-97.1538,33.9120,-97.1538,0,0,0,0,0,85,0,0,0
656900,2020,08,16,2020-08-16,16:35:00,3,NE,31,0,1.75,0,0,0,0,40.1300,-99.4500,40.0578,-99.2150,0,0,0,0,0,83,0,0,0
656901,2020,08,16,2020-08-16,16:39:00,3,NE,31,0,1.00,0,0,0,0,41.2600,-97.1300,41.2600,-97.1300,0,0,0,0,0,23,0,0,0
656902,2020,08,16,2020-08-16,16:40:00,3,KS,20,0,1.00,0,0,0,0,39.8010,-101.4623,39.8010,-101.4623,0,0,0,0,0,23,0,0,0
656903,2020,08,16,2020-08-16,16:43:00,3,TX,48,0,1.50,0,0,0,0,33.3600,-96.4500,33.3600,-96.4500,0,0,0,0,0,85,0,0,0
656904,2020,08,16,2020-08-16,16:44:00,3,TX,48,0,1.25,0,0,0,0,33.3600,-96.4600,33.3600,-96.4600,0,0,0,0,0,85,0,0,0
656905,2020,08,16,2020-08-16,16:50:00,3,TX,48,0,1.00,0,0,0,0,33.8100,-97.0100,33.8100,-97.0100,0,0,0,0,0,97,0,0,0
656906,2020,08,16,2020-08-16,16:52:00,3,NE,31,0,1.00,0,0,0,0,41.2100,-97.1200,41.2100,-97.1200,0,0,0,0,0,23,0,0,0
656907,2020,08,16,2020-08-16,16:53:00,3,NE,31,0,1.50,0,0,0,0,41.3700,-97.9800,41.3700,-97.9800,0,0,0,0,0,125,0,0,0
656908,2020,08,16,2020-08-16,16:53:00,3,NE,31,0,1.75,0,0,0,0,40.8033,-99.2846,40.8033,-99.2846,0,0,0,0,0,19,0,0,0
656909,2020,08,16,2020-08-16,16:54:00,3,TX,48,0,1.50,0,0,0,0,33.4500,-96.7400,33.4500,-96.7400,0,0,0,0,0,181,0,0,0
656910,2020,08,16,2020-08-16,16:55:00,3,CO,08,0,0.75,0,0,0,0,40.1119,-102.2266,40.1119,-102.2266,0,0,0,0,0,125,0,0,0
656911,2020,08,16,2020-08-16,16:59:00,3,TX,48,0,0.75,0,0,0,0,33.7900,-97.7300,33.7900,-97.7300,0,0,0,0,0,337,0,0,0
656912,2020,08,16,2020-08-16,17:00:00,3,CO,08,0,0.88,0,0,0,0,40.0789,-102.2292,40.0789,-102.2292,0,0,0,0,0,125,0,0,0
656913,2020,08,16,2020-08-16,17:00:00,3,KS,20,0,1.00,0,0,250,0,39.8444,-101.5248,39.8444,-101.5248,0,0,0,0,0,23,0,0,0
656914,2020,08,16,2020-08-16,17:00:00,3,NE,31,0,1.50,0,0,0,0,41.0000,-98.3900,40.9700,-98.3200,0,0,0,0,0,79,0,0,0
656915,2020,08,16,2020-08-16,17:15:00,3,NE,31,0,1.75,0,0,0,0,40.0595,-99.1768,40.0595,-99.1768,0,0,0,0,0,61,0,0,0
656916,2020,08,16,2020-08-16,17:20:00,3,KS,20,0,1.00,0,0,0,0,39.7604,-101.7102,39.7604,-101.7102,0,0,0,0,0,23,0,0,0
656917,2020,08,16,2020-08-16,17:20:00,3,NE,31,0,3.00,0,0,125000,1000000,41.0100,-98.1800,41.0100,-98.1800,0,0,0,0,0,121,0,0,0
656918,2020,08,16,2020-08-16,17:20:00,3,CO,08,0,1.25,0,0,0,0,40.3967,-102.0628,40.3967,-102.0628,0,0,0,0,0,125,0,0,0
656919,2020,08,16,2020-08-16,17:20:00,3,TX,48,0,1.25,0,0,0,0,33.0000,-95.9400,33.0000,-95.9400,0,0,0,0,0,231,0,0,0
656920,2020,08,16,2020-08-16,17:25:00,3,TX,48,0,0.75,0,0,0,0,33.1900,-96.5000,33.1900,-96.5000,0,0,0,0,0,85,0,0,0
656921,2020,08,16,2020-08-16,17:27:00,3,TX,48,0,0.75,0,0,0,0,33.2400,-96.6500,33.2400,-96.6500,0,0,0,0,0,85,0,0,0
656922,2020,08,16,2020-08-16,17:30:00,3,CO,08,0,0.75,0,0,0,0,40.4096,-102.1191,40.4096,-102.1191,0,0,0,0,0,125,0,0,0
656923,2020,08,16,2020-08-16,17:30:00,3,CO,08,0,1.00,0,0,0,0,40.3531,-102.0778,40.3531,-102.0778,0,0,0,0,0,125,0,0,0
656924,2020,08,16,2020-08-16,17:30:00,3,NE,31,0,3.00,0,0,25000,1000000,40.9600,-98.0600,40.9600,-98.0600,0,0,0,0,0,81,0,0,0
656925,2020,08,16,2020-08-16,17:32:00,3,NE,31,0,1.75,0,0,0,0,40.9600,-98.1300,40.9600,-98.1300,0,0,0,0,0,81,0,0,0
656926,2020,08,16,2020-08-16,17:32:00,3,NE,31,0,1.25,0,0,0,0,41.1345,-98.0000,41.1200,-98.0000,0,0,0,0,0,121,0,0,0
656927,2020,08,16,2020-08-16,17:35:00,3,TX,48,0,1.25,0,0,0,0,31.2322,-94.7678,31.2322,-94.7678,0,0,0,0,0,5,0,0,0
656928,2020,08,16,2020-08-16,17:37:00,3,TX,48,0,0.75,0,0,0,0,33.2400,-96.6500,33.2400,-96.6500,0,0,0,0,0,85,0,0,0
656929,2020,08,16,2020-08-16,17:45:00,3,TX,48,0,1.75,0,0,50000,0,33.4500,-96.6100,33.4500,-96.6100,0,0,0,0,0,181,0,0,0
656930,2020,08,16,2020-08-16,17:45:00,3,NE,31,0,2.00,0,0,25000,1000000,41.0000,-98.0000,40.9779,-97.9291,0,0,0,0,0,81,0,0,0
656931,2020,08,16,2020-08-16,17:50:00,3,TX,48,0,0.75,0,0,0,0,33.0500,-96.7500,33.0500,-96.7500,0,0,0,0,0,85,0,0,0
656932,2020,08,16,2020-08-16,17:55:00,3,TX,48,0,0.88,0,0,0,0,33.6200,-96.6100,33.6200,-96.6100,0,0,0,0,0,181,0,0,0
656933,2020,08,16,2020-08-16,17:57:00,3,TX,48,0,1.00,0,0,0,0,32.9300,-96.8200,32.9300,-96.8200,0,0,0,0,0,113,0,0,0
656934,2020,08,16,2020-08-16,17:58:00,3,TX,48,0,0.88,0,0,0,0,32.9500,-96.8200,32.9500,-96.8200,0,0,0,0,0,113,0,0,0
656935,2020,08,16,2020-08-16,17:59:00,3,NE,31,0,1.75,0,0,0,0,40.9424,-97.9000,40.9424,-97.9000,0,0,0,0,0,81,0,0,0
656936,2020,08,16,2020-08-16,18:03:00,3,TX,48,0,1.00,0,0,0,0,32.9300,-96.8500,32.9300,-96.8500,0,0,0,0,0,113,0,0,0
656937,2020,08,16,2020-08-16,18:15:00,3,AZ,04,0,1.00,0,0,0,0,32.3200,-111.2400,32.3200,-111.2400,0,0,0,0,0,19,0,0,0
656938,2020,08,16,2020-08-16,18:16:00,3,TX,48,0,1.00,0,0,0,0,33.0100,-96.8000,33.0100,-96.8000,0,0,0,0,0,85,0,0,0
656939,2020,08,16,2020-08-16,18:16:00,3,NE,31,0,1.25,0,0,0,0,40.9467,-98.3647,40.8911,-98.3500,0,0,0,0,0,79,0,0,0
